timestamp, chinois, cap1, cap2, soil temperature, temperature, humidity 
2021-05-19T00:42:04.323158,707,1015,363,11.0625,10.101127624511719,30
2021-05-19T00:43:03.901722,706,1012,364,11.0625,10.075950622558594,30
2021-05-19T00:44:03.469949,704,1008,362,11.0625,10.03875732421875,30
2021-05-19T00:45:04.203371,712,1010,363,11.0625,10.005760192871094,30
2021-05-19T00:46:03.792828,719,1012,362,11.0625,9.966468811035156,29
2021-05-19T00:47:04.405516,718,1009,361,11.0,9.94110107421875,29
2021-05-19T00:48:03.967116,704,1011,361,11.0625,9.91973876953125,29
2021-05-19T00:49:03.603695,710,1015,361,11.0625,9.907913208007812,29
2021-05-19T00:50:04.129355,725,1013,361,11.0,9.881782531738281,29
2021-05-19T00:51:03.717670,710,1011,361,11.0,9.852981567382812,29
2021-05-19T00:52:04.308011,722,1010,361,11.0,9.821891784667969,29
2021-05-19T00:53:03.897118,709,1010,361,11.0,9.84039306640625,29
2021-05-19T00:54:03.480855,710,1009,361,11.0,9.869575500488281,29
2021-05-19T00:55:04.106970,716,1011,362,11.0,9.912681579589844,29
2021-05-19T00:56:03.725477,703,1009,363,11.0,9.945487976074219,29
2021-05-19T00:57:04.302978,710,1010,361,11.0,9.978675842285156,29
2021-05-19T00:58:03.906534,721,1012,361,11.0,9.989547729492188,30
2021-05-19T00:59:03.488232,712,1012,363,11.0,10.005760192871094,30
2021-05-19T01:00:04.053012,721,1013,364,11.0,9.993934631347656,30
2021-05-19T01:01:03.630319,710,1010,359,10.9375,10.010147094726562,30
2021-05-19T01:02:04.273555,713,1011,359,11.0,10.016059875488281,30
2021-05-19T01:03:03.859558,715,1008,359,10.9375,10.002708435058594,30
2021-05-19T01:04:03.481456,711,1008,361,10.9375,10.011672973632812,30
2021-05-19T01:05:04.141714,713,1006,362,10.9375,10.002517700195312,30
2021-05-19T01:06:03.708100,713,1011,362,10.9375,9.999465942382812,30
2021-05-19T01:07:04.315327,712,1009,361,10.9375,10.012245178222656,30
2021-05-19T01:08:03.893582,702,1006,360,10.9375,10.022163391113281,30
2021-05-19T01:09:03.488191,703,1007,359,10.9375,10.029792785644531,30
2021-05-19T01:10:04.065812,712,1007,358,10.9375,10.014915466308594,30
2021-05-19T01:11:03.632670,714,1010,358,10.9375,9.974288940429688,29
2021-05-19T01:12:04.241919,710,1012,359,10.9375,9.951210021972656,29
2021-05-19T01:13:03.771496,713,994,358,10.9375,9.946441650390625,29
2021-05-19T01:14:04.433485,709,1010,360,10.9375,9.909248352050781,29
2021-05-19T01:15:04.044539,738,992,359,10.9375,9.89532470703125,29
2021-05-19T01:16:03.639842,734,995,358,10.875,9.888267517089844,29
2021-05-19T01:17:04.241280,742,1003,359,10.9375,9.885215759277344,29
2021-05-19T01:18:03.821899,727,1009,359,10.875,9.867668151855469,29
2021-05-19T01:19:04.374377,735,1015,358,10.875,9.829330444335938,29
2021-05-19T01:20:03.975909,738,1012,358,10.875,9.809303283691406,29
2021-05-19T01:21:03.572079,746,1010,360,10.875,9.774398803710938,29
2021-05-19T01:22:04.167729,715,1012,359,10.875,9.729957580566406,29
2021-05-19T01:23:03.723381,721,1008,359,10.875,9.70458984375,29
2021-05-19T01:24:04.323556,732,1010,359,10.875,9.705352783203125,29
2021-05-19T01:25:03.943365,722,1007,358,10.875,9.696769714355469,29
2021-05-19T01:26:03.574038,745,1007,358,10.875,9.660911560058594,29
2021-05-19T01:27:04.199676,722,1007,358,10.875,9.609031677246094,29
2021-05-19T01:28:03.757801,712,1009,360,10.875,9.583663940429688,29
2021-05-19T01:29:04.289450,711,1006,358,10.875,9.587669372558594,29
2021-05-19T01:30:03.912540,712,1003,707,10.875,9.588432312011719,29
2021-05-19T01:31:03.464582,723,997,355,10.875,9.55657958984375,29
2021-05-19T01:32:04.055193,705,1002,358,10.8125,9.539604187011719,29
2021-05-19T01:33:03.650601,697,1006,359,10.8125,9.520721435546875,29
2021-05-19T01:34:04.221492,707,1001,357,10.8125,9.520912170410156,29
2021-05-19T01:35:03.778759,702,1000,358,10.8125,9.519004821777344,29
2021-05-19T01:36:04.377672,702,1003,357,10.8125,9.499359130859375,29
2021-05-19T01:37:03.974741,699,1004,357,10.8125,9.477615356445312,29
2021-05-19T01:38:03.592933,701,1005,356,10.8125,9.484481811523438,29
2021-05-19T01:39:04.185617,701,1010,356,10.8125,9.490203857421875,29
2021-05-19T01:40:03.803906,707,1011,358,10.8125,9.481048583984375,29
2021-05-19T01:41:04.374400,702,1010,358,10.8125,9.427833557128906,29
2021-05-19T01:42:03.982496,722,1008,358,10.8125,9.42535400390625,29
2021-05-19T01:43:03.566002,720,1009,356,10.75,9.395217895507812,29
2021-05-19T01:44:04.140951,711,1007,358,10.8125,9.389495849609375,29
2021-05-19T01:45:03.721392,713,1009,358,10.8125,9.408187866210938,29
2021-05-19T01:46:04.305195,713,1008,358,10.75,9.358406066894531,29
2021-05-19T01:47:03.839785,711,1007,356,10.75,9.357643127441406,29
2021-05-19T01:48:04.409721,706,1008,356,10.75,9.372329711914062,29
2021-05-19T01:49:04.039241,709,1008,357,10.75,9.393501281738281,29
2021-05-19T01:50:03.623210,711,1007,355,10.75,9.345817565917969,29
2021-05-19T01:51:04.204339,707,1008,357,10.75,9.316062927246094,29
2021-05-19T01:52:03.858602,711,1008,356,10.75,9.306907653808594,29
2021-05-19T01:53:03.478735,713,1009,355,10.75,9.306526184082031,29
2021-05-19T01:54:04.055776,709,1007,355,10.75,9.275054931640625,29
2021-05-19T01:55:03.636510,715,1009,357,10.75,9.241867065429688,29
2021-05-19T01:56:04.231104,710,1009,356,10.75,9.239768981933594,29
2021-05-19T01:57:03.857140,720,1008,355,10.75,9.26513671875,29
2021-05-19T01:58:03.506397,727,1008,355,10.75,9.296035766601562,29
2021-05-19T01:59:04.101282,717,1003,356,10.75,9.316635131835938,29
2021-05-19T02:00:03.754601,716,901,356,10.6875,9.323501586914062,29
2021-05-19T02:01:04.297306,719,1013,356,10.6875,9.315299987792969,29
2021-05-19T02:02:03.861247,709,1006,355,10.6875,9.229278564453125,29
2021-05-19T02:03:03.648238,724,1007,355,10.6875,9.17816162109375,29
2021-05-19T02:04:04.262930,722,1005,356,10.6875,9.134101867675781,29
2021-05-19T02:05:03.888312,729,1006,356,10.6875,9.114646911621094,29
2021-05-19T02:06:03.451037,717,1005,354,10.6875,9.088325500488281,29
2021-05-19T02:07:03.965092,725,1010,355,10.6875,9.08660888671875,29
2021-05-19T02:08:03.553967,724,1008,355,10.6875,9.110260009765625,29
2021-05-19T02:09:04.173817,734,1005,355,10.6875,9.12322998046875,29
2021-05-19T02:10:03.848428,732,1012,355,10.6875,9.133338928222656,29
2021-05-19T02:11:04.385192,735,1010,355,10.6875,9.135055541992188,29
2021-05-19T02:12:03.978624,732,1007,354,10.625,9.162521362304688,29
2021-05-19T02:13:03.538399,731,1004,355,10.6875,9.193611145019531,29
2021-05-19T02:14:04.234519,715,1003,355,10.625,9.189605712890625,29
2021-05-19T02:15:03.819070,724,964,356,10.625,9.15374755859375,29
2021-05-19T02:16:04.394712,730,981,355,10.625,9.115791320800781,29
2021-05-19T02:17:03.944517,714,978,355,10.625,9.105300903320312,29
2021-05-19T02:18:03.665671,714,977,354,10.625,9.100151062011719,29
2021-05-19T02:19:04.256873,724,976,352,10.625,9.101104736328125,29
2021-05-19T02:20:03.873513,715,976,356,10.625,9.06829833984375,29
2021-05-19T02:21:03.443256,729,985,354,10.625,9.04693603515625,29
2021-05-19T02:22:04.006225,720,979,353,10.625,9.01336669921875,29
2021-05-19T02:23:03.584777,720,1003,355,10.625,9.037208557128906,29
2021-05-19T02:24:04.132853,714,964,354,10.625,9.060287475585938,29
2021-05-19T02:25:03.697653,708,955,354,10.625,9.041213989257812,29
2021-05-19T02:26:04.367459,711,936,354,10.625,9.057235717773438,29
2021-05-19T02:27:03.943287,706,969,355,10.625,9.06829833984375,29
2021-05-19T02:28:03.522950,715,967,353,10.625,9.054756164550781,29
2021-05-19T02:29:04.056738,708,967,354,10.625,9.066963195800781,29
2021-05-19T02:30:03.644140,719,965,355,10.5625,9.053421020507812,29
2021-05-19T02:31:04.223152,715,960,354,10.5625,9.063148498535156,29
2021-05-19T02:32:03.788806,707,957,354,10.5625,9.088706970214844,29
2021-05-19T02:33:04.394183,712,953,354,10.5625,9.096145629882812,29
2021-05-19T02:34:03.939051,710,957,357,10.5625,9.110260009765625,29
2021-05-19T02:35:03.588786,718,959,353,10.5625,9.112358093261719,29
2021-05-19T02:36:04.154085,712,915,353,10.5625,9.129714965820312,29
2021-05-19T02:37:03.725574,708,930,356,10.5625,9.14459228515625,29
2021-05-19T02:38:04.297235,707,931,353,10.5625,9.140396118164062,29
2021-05-19T02:39:04.044865,711,938,353,10.5625,9.134483337402344,29
2021-05-19T02:40:03.646635,713,941,353,10.5625,9.12628173828125,29
2021-05-19T02:41:04.257865,690,938,355,10.5625,9.087562561035156,29
2021-05-19T02:42:03.860854,684,910,356,10.5625,9.051322937011719,29
2021-05-19T02:43:03.441237,691,912,353,10.5625,8.986282348632812,29
2021-05-19T02:44:03.994716,685,936,356,10.5625,8.901596069335938,29
2021-05-19T02:45:03.570315,683,938,356,10.5625,8.889389038085938,29
2021-05-19T02:46:04.211305,699,941,354,10.5625,8.914756774902344,29
2021-05-19T02:47:03.790890,681,936,353,10.5,8.933067321777344,29
2021-05-19T02:48:04.380254,685,938,354,10.5625,8.950042724609375,29
2021-05-19T02:49:03.991592,693,938,353,10.5625,8.918190002441406,29
2021-05-19T02:50:03.547216,688,933,354,10.5,8.917808532714844,29
2021-05-19T02:51:04.129595,686,936,355,10.5,8.929061889648438,29
2021-05-19T02:52:03.722326,712,941,354,10.5,8.960533142089844,29
2021-05-19T02:53:04.404068,690,935,354,10.5,8.990478515625,29
2021-05-19T02:54:03.932033,695,938,355,10.5,9.035491943359375,29
2021-05-19T02:55:03.588227,693,938,354,10.5,9.062576293945312,29
2021-05-19T02:56:04.131865,688,938,354,10.5,9.086990356445312,29
2021-05-19T02:57:03.700312,704,932,353,10.5,9.116744995117188,29
2021-05-19T02:58:04.314659,704,942,353,10.5,9.139442443847656,29
2021-05-19T02:59:03.853766,678,937,353,10.5,9.135818481445312,29
2021-05-19T03:00:03.477142,686,936,353,10.5,9.14764404296875,29
2021-05-19T03:01:04.085476,687,940,353,10.5,9.171295166015625,29
2021-05-19T03:02:03.622304,686,938,354,10.5,9.179115295410156,29
2021-05-19T03:03:04.261900,688,935,353,10.5,9.174346923828125,29
2021-05-19T03:04:03.905063,690,936,354,10.5,9.193038940429688,29
2021-05-19T03:05:03.480600,686,935,353,10.5,9.217071533203125,29
2021-05-19T03:06:04.078782,679,936,357,10.5,9.222412109375,29
2021-05-19T03:07:03.639657,680,934,353,10.5,9.21630859375,29
2021-05-19T03:08:04.227203,685,935,353,10.5,9.226226806640625,29
2021-05-19T03:09:03.816744,700,921,353,10.5,9.236335754394531,29
2021-05-19T03:10:04.406456,682,923,352,10.5,9.251976013183594,29
2021-05-19T03:11:03.958223,692,929,354,10.4375,9.281349182128906,29
2021-05-19T03:12:03.629766,688,987,353,10.4375,9.298324584960938,29
2021-05-19T03:13:04.318583,681,918,352,10.4375,9.249496459960938,29
2021-05-19T03:14:03.985307,699,942,353,10.4375,9.224128723144531,29
2021-05-19T03:15:03.522474,680,940,353,10.4375,9.220695495605469,29
2021-05-19T03:16:04.055676,684,939,352,10.4375,9.222221374511719,29
2021-05-19T03:17:03.685094,689,937,355,10.4375,9.235763549804688,29
2021-05-19T03:18:04.233508,685,935,353,10.4375,9.2376708984375,29
2021-05-19T03:19:03.786053,696,936,353,10.4375,9.265518188476562,29
2021-05-19T03:20:04.377393,682,937,353,10.4375,9.292030334472656,29
2021-05-19T03:21:04.237423,686,1008,354,10.4375,9.304428100585938,29
2021-05-19T03:22:03.808310,511,1005,354,10.4375,9.329795837402344,29
2021-05-19T03:23:04.385451,681,1005,353,10.4375,9.349822998046875,29
2021-05-19T03:24:04.353983,681,1003,354,10.4375,9.370803833007812,29
2021-05-19T03:25:03.956803,684,1005,353,10.4375,9.391212463378906,29
2021-05-19T03:26:03.557529,687,1004,355,10.4375,9.401130676269531,29
2021-05-19T03:27:04.175249,689,1003,354,10.4375,9.397697448730469,29
2021-05-19T03:28:03.784013,697,1005,353,10.4375,9.402084350585938,29
2021-05-19T03:29:04.472379,688,992,354,10.4375,9.363746643066406,29
2021-05-19T03:30:04.049806,693,1004,354,10.4375,9.365081787109375,29
2021-05-19T03:31:03.645537,682,1002,355,10.4375,9.348487854003906,29
2021-05-19T03:32:04.292613,688,996,353,10.4375,9.333610534667969,29
2021-05-19T03:33:03.996535,692,997,356,10.375,9.300041198730469,29
2021-05-19T03:34:03.548858,679,999,354,10.4375,9.283828735351562,29
2021-05-19T03:35:04.223807,688,996,354,10.4375,9.247589111328125,29
2021-05-19T03:36:03.842535,680,999,353,10.375,9.2041015625,29
2021-05-19T03:37:04.435382,684,996,352,10.375,9.186172485351562,29
2021-05-19T03:39:04.294346,677,1004,352,10.375,9.182929992675781,29
2021-05-19T03:38:04.043693,675,1002,677,10.375,9.182929992675781,29
2021-05-19T03:40:04.092264,678,1004,351,10.375,9.12933349609375,29
2021-05-19T03:41:03.759477,680,1004,354,10.375,9.098052978515625,29
2021-05-19T03:42:04.333710,699,996,353,10.375,9.122276306152344,29
2021-05-19T03:43:03.954680,696,932,355,10.375,9.163284301757812,29
2021-05-19T03:44:03.619518,686,924,353,10.375,9.165573120117188,29
2021-05-19T03:45:04.227808,701,1006,354,10.375,9.170913696289062,29
2021-05-19T03:46:03.779384,702,1006,353,10.375,9.192276000976562,29
2021-05-19T03:47:04.419626,687,1004,353,10.375,9.181404113769531,29
2021-05-19T03:48:04.104376,678,1005,352,10.375,9.14764404296875,29
2021-05-19T03:49:03.754002,691,1005,353,10.375,9.130668640136719,29
2021-05-19T03:50:04.335471,688,1000,352,10.375,9.137535095214844,29
2021-05-19T03:51:03.944231,698,1001,353,10.375,9.131622314453125,29
2021-05-19T03:52:03.566830,685,1001,352,10.375,9.099769592285156,29
2021-05-19T03:53:04.155105,689,1004,351,10.375,9.113121032714844,29
2021-05-19T03:54:03.802419,687,1005,353,10.375,9.132957458496094,29
2021-05-19T03:55:04.419898,687,1004,353,10.375,9.116744995117188,29
2021-05-19T03:56:04.050581,685,1004,351,10.375,9.108924865722656,29
2021-05-19T03:57:03.649205,690,1004,354,10.375,9.132766723632812,29
2021-05-19T03:58:04.275008,699,1004,352,10.375,9.143257141113281,29
2021-05-19T03:59:03.890587,698,1004,354,10.3125,9.134483337402344,29
2021-05-19T04:00:03.460902,695,1002,353,10.375,9.146881103515625,29
2021-05-19T04:01:04.096653,707,1002,351,10.3125,9.157752990722656,29
2021-05-19T04:02:03.732654,693,1002,353,10.3125,9.128952026367188,29
2021-05-19T04:03:04.288517,695,1000,352,10.3125,9.094047546386719,29
2021-05-19T04:04:03.893793,691,1001,351,10.3125,9.069633483886719,29
2021-05-19T04:05:03.460536,692,1002,351,10.3125,9.042549133300781,29
2021-05-19T04:06:04.085785,703,1000,352,10.3125,9.033012390136719,29
2021-05-19T04:07:03.660784,685,1003,352,10.3125,9.01947021484375,29
2021-05-19T04:08:04.258219,702,1003,351,10.3125,9.024620056152344,29
2021-05-19T04:09:03.935628,691,1002,351,10.3125,9.018135070800781,29
2021-05-19T04:10:03.579896,692,1008,352,10.3125,9.058761596679688,29
2021-05-19T04:11:04.147422,689,1008,351,10.3125,9.073829650878906,29
2021-05-19T04:12:03.749721,691,1011,352,10.3125,9.120559692382812,29
2021-05-19T04:13:04.436915,690,860,350,10.375,9.166336059570312,29
2021-05-19T04:14:04.142745,695,828,351,10.3125,9.19036865234375,29
2021-05-19T04:15:03.720672,694,1010,350,10.3125,9.208297729492188,29
2021-05-19T04:16:04.308916,700,1004,353,10.3125,9.235954284667969,29
2021-05-19T04:17:04.009006,697,1009,352,10.3125,9.268951416015625,29
2021-05-19T04:18:03.554528,708,1014,352,10.3125,9.303092956542969,29
2021-05-19T04:19:04.114264,702,1008,352,10.3125,9.328269958496094,29
2021-05-19T04:20:03.735455,694,1008,350,10.3125,9.339332580566406,29
2021-05-19T04:21:04.416884,701,1008,351,10.3125,9.358978271484375,29
2021-05-19T04:22:04.022958,702,1011,351,10.3125,9.349632263183594,29
2021-05-19T04:23:03.674295,711,1013,351,10.3125,9.340476989746094,29
2021-05-19T04:24:04.431027,695,1009,352,10.3125,9.338951110839844,29
2021-05-19T04:25:04.132351,701,1009,351,10.25,9.340476989746094,29
2021-05-19T04:26:03.787727,696,1012,708,10.3125,9.375953674316406,29
2021-05-19T04:27:03.788392,708,1009,353,10.3125,9.375953674316406,29
2021-05-19T04:28:03.466298,719,1009,351,10.25,9.345436096191406,29
2021-05-19T04:29:04.079167,709,1010,352,10.3125,9.337997436523438,29
2021-05-19T04:30:03.652219,700,859,352,10.25,9.333992004394531,29
2021-05-19T04:31:04.260103,700,865,351,10.25,9.321784973144531,29
2021-05-19T04:32:03.928671,697,862,352,10.3125,9.336280822753906,29
2021-05-19T04:33:03.464849,699,858,351,10.25,9.354972839355469,29
2021-05-19T04:34:04.077571,696,1013,351,10.25,9.371566772460938,29
